RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021
97696,3723,94306,Zip,CA,CA,Palo Alto,San Jose-Sunnyvale-Santa Clara,Santa Clara County,507303,504980,502792,499863,498678,499258,499899,500762,501371,503808,507394,513321,520706,528558,536770,543836,549783,553999,558674,563895,570357,575617,582952,589119,592322,595830,600790,607149,613075,619212,626605,634949,644696,653110,655369,654599,657685,662060,666444,670607,677132,685777,694995,703435,709972,718640,731443,747085,762077,776877,793165,812844,834133,860549,885501,911614,937356,961787,988666,1014046,1035592,1050662,1058565,1063980,1062135,1050608,1035945,1022840,1007575,990742,969081,951813,939562,933633,937349,939917,949769,959196,970299,975813,980079,985392,990490,992226,992312,993776,990260,984845,970637,959966,953777,953527,961174,968333,979382,988546,998094,1005270,1013060,1025891,1042549,1058561,1067223,1077638,1087085,1101941,1118776,1139376,1161409,1181979,1208152,1227253,1247846,1268016,1297585,1320129,1330792,1335087,1333846,1332890,1332061,1332730,1321950,1315004,1310516,1311558,1305106,1297349,1300882,1306353,1313986,1322043,1327183,1336444,1351494,1363496,1369573,1370360,1378450,1393156,1408104,1415391,1415513,1404343,1389625,1370841,1356766,1353614,1355232,1352599,1345966,1343371,1333104,1324722,1315289,1327492,1344087,1362019,1355134,1346990,1336991,1346812,1353684,1346403,1339848,1341482,1362922,1369076,1373056,1373426,1397648,1405847,1412366,1400018,1394431,1393021,1397802,1398193,1386751,1377106,1373644,1368782,1359164,1348908,1337776,1326458,1313592,1307356,1299985,1289961,1276515,1258690,1239437,1227541,1225616,1239696,1258412,1279038,1297077,1314932,1331658,1350671,1376251,1405598,1435975,1457773,1477856,1494569,1514229,1536726,1555281,1566688,1574941,1593227,1605125,1633099,1664759,1709204,1729818,1745134,1749043,1765526,1790962,1824705,1865951,1906303,1958179,1992254,2003893,2009950,2041590,2070984,2126643,2152169,2178972,2188976,2205616,2201946,2185703,2170874,2185130,2191315,2192318,2198008,2180807,2181024,2182182,2205832,2211851,2226445,2242934,2266067,2277638,2295472,2308517,2329515,2346935,2371114,2386508,2410569,2449682,2496605,2550882,2607246,2665217,2723734,2772810,2799241,2833525,2861020,2889991,2885794,2863938,2838921,2804637,2758590,2707273,2665174,2633592,2633191,2635698,2632025,2614427,2591728,2597182,2596598,2613937,2627034,2664154,2701312,2746306,2767609,2779464,2797057,2826054,2870513,2896231,2924883,2939805,2962329,2966623,2965443
98000,3733,95132,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,241001,240102,239684,238942,238728,238775,238932,239608,240313,241619,243330,245407,247695,250154,252794,255417,257628,259851,262071,264410,266886,268928,271227,273829,276059,278456,280477,283229,286272,289299,292701,295489,299282,302812,305124,306129,308076,311293,315048,317079,319472,322296,325990,329136,330997,333644,337723,343747,349649,354727,359544,367045,374478,384148,392225,403279,414852,426981,439396,450185,460619,468413,475716,480504,483920,483240,482202,480511,478983,475900,470147,465230,460325,459597,460894,463723,467860,472145,477382,479968,481304,482986,485556,486519,487176,487755,487290,485354,481506,479551,478000,478244,480398,482640,485909,490496,497020,502222,506515,512916,520872,529999,536719,544522,550850,559751,569731,579699,588671,597297,610713,620655,630505,635872,645906,654901,663355,668183,670460,673511,676877,680557,677923,677091,677203,681506,682081,678747,679042,680386,682954,683946,682667,682684,684261,684783,683899,680819,680708,682705,682968,678945,671696,660303,647869,632647,620063,611964,605528,596693,586262,577688,566945,557388,549715,551609,556367,563918,560792,557795,552445,554493,554752,552412,552026,556914,565831,569175,570990,571360,582054,585280,590625,585999,585105,584937,590423,592307,585991,578462,573152,567958,561954,557664,552208,553114,552440,555962,551258,545389,547425,548409,550356,552473,557162,566441,574657,582639,591554,599698,610533,623068,634711,647525,658369,666035,674824,685025,702601,718633,729681,733378,734311,739002,738314,746168,754675,770102,773851,773789,770591,771954,779035,786378,797576,803961,814741,818129,820483,821863,832630,838316,842876,837637,835817,839134,847969,858205,866515,872637,879667,882251,884621,893613,897700,907293,912308,923382,926277,928879,930570,937601,944563,954162,959297,965831,974192,986673,997649,1013433,1034513,1060278,1085884,1112335,1138886,1165275,1191232,1209538,1238273,1263263,1288551,1282973,1269716,1253212,1239723,1218917,1192064,1171599,1156204,1153962,1154870,1153328,1149314,1139623,1140567,1136639,1137048,1138321,1150648,1165868,1180078,1185813,1181417,1179817,1180529,1197888,1209287,1224636,1235240,1247869,1254417,1255918
97809,3811,94607,Zip,CA,CA,Oakland,San Francisco-Oakland-Hayward,Alameda County,136879,136741,136508,135887,135820,135762,135972,135819,135682,136398,137523,139297,140946,142259,143473,144622,145489,146347,146932,147979,149402,149681,149457,148296,146996,146079,145644,146764,147226,147677,148508,149505,150337,150124,150569,151272,153046,154674,155971,155852,156143,157431,157943,159034,159395,162813,164872,166924,168690,170974,173938,177203,181494,184399,187334,189082,192424,194998,198315,202368,205186,209019,212682,217638,222242,226692,231656,236988,242489,245747,248405,249351,251731,253516,255564,258322,259893,263007,265391,268789,270767,274440,278674,283789,286957,289719,291866,293175,294788,296351,298957,301506,303710,305393,307132,309038,312427,315372,319656,323076,328099,332121,337215,340790,346656,351917,358905,365505,372976,380670,387636,395376,402335,409553,414269,419651,423711,429446,432427,435474,435284,436755,436864,437201,436137,435632,435804,437271,437237,437840,437437,437648,437290,433487,430213,425798,422598,418178,416711,414521,413436,407864,404700,399333,396503,391423,386408,381476,378561,373846,366290,356304,346116,335643,324808,316343,309749,308563,308636,309691,306616,307901,307280,309633,311496,317396,322012,326765,329898,331526,331807,330544,331210,327873,325097,319971,316156,312276,310489,306785,304817,302968,302070,298151,293497,289289,291458,295667,300555,301443,300833,301535,300156,298327,297045,301548,308255,315837,316518,316815,316989,321520,328058,334685,343187,350313,357131,361658,367569,375107,384400,391673,396441,402153,407115,412573,415019,419378,423114,427863,429892,430659,432896,438077,445474,451111,456632,461667,466760,471099,476969,483145,490129,496898,503564,510746,519848,526587,532790,539787,551955,564995,573102,579805,585217,591625,597742,603814,606343,612782,618026,623918,624288,625840,632013,636907,641923,646972,651079,653578,658645,664372,671664,678511,687249,692669,696478,701944,709491,713938,715928,715096,712536,707815,703908,697992,692288,690231,687576,687921,689496,694027,695597,694546,693659,694163,694822,701323,711076,716726,719884,718941,719077,718571,721923,729208,737028,744775,751922,755700,756980,760835
97761,3910,94555,Zip,CA,CA,Fremont,San Francisco-Oakland-Hayward,Alameda County,213934,213245,212910,212232,212113,212020,212049,212210,212667,213669,214772,216038,216903,218247,219868,222063,224265,226332,228862,231384,234121,236223,238568,241133,244062,246848,249454,252054,254221,256939,259912,262833,265565,267104,268913,270201,272768,275441,277844,279144,279612,281326,281145,282597,283186,288430,292826,298097,302959,308367,313233,318534,326688,333425,342326,348974,358859,366238,374341,382383,388575,394231,401357,408480,413644,415770,417070,418514,418513,417150,414858,411223,408057,405515,403849,404361,405956,410708,415364,420312,423905,427356,430272,433387,436441,440320,442413,444048,443265,443126,442862,443612,444508,446964,451723,457117,463447,467895,474657,479862,487704,494566,503521,511533,521573,530352,540544,550774,561468,572177,581433,592929,603868,614089,620678,627426,633260,640503,643192,645674,644175,646427,647101,646779,644404,642775,641967,641790,639708,639203,637639,637005,635976,630390,627117,624347,623126,619448,617610,616022,615679,608794,604532,596762,594915,590283,584364,576794,571929,566283,560180,552929,546054,540058,531471,527593,522424,525556,527159,527987,521376,521553,520552,522034,521095,525426,532573,538027,542184,542214,543350,544503,550263,551577,550107,545230,541226,536776,532848,527267,522724,517506,514424,509185,502088,493048,492533,492063,494564,490395,485745,481251,477143,474735,472318,473366,477891,485093,489220,496104,502071,513616,524698,537200,550260,561535,574512,589841,608698,628160,639828,645801,649978,657199,667768,679514,689563,700000,705142,707319,704752,702811,709434,719927,730627,737448,745120,752116,758227,764240,775679,788451,798994,807294,815218,828135,844983,858204,864550,870597,880737,892718,896441,900240,904753,910599,909978,907835,900338,902292,905938,911457,914972,919421,928855,932623,935315,941064,947396,951957,962866,975313,991634,1008257,1023228,1034874,1044808,1064423,1090316,1112270,1139990,1162034,1176664,1176102,1171258,1160996,1150607,1144672,1141227,1137052,1135230,1134347,1128074,1117690,1107197,1100380,1092903,1095056,1106732,1113134,1115121,1110128,1106202,1103743,1103684,1110672,1120867,1135582,1152641,1165616,1172785,1184202
98011,3922,95148,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,259020,258209,258059,257713,256668,255647,254557,255043,255617,256927,258845,261287,264039,266799,269419,271723,276240,280948,286025,289202,292711,295583,298270,300845,303107,305570,307664,310808,313006,315759,318890,322528,326693,330660,333682,335909,338985,343238,347547,349742,351921,354583,358339,361947,364771,368425,373554,380296,386757,392299,398072,406651,415536,425815,434142,444454,454715,465842,477636,488714,499253,507469,515373,521074,525451,526129,526571,526789,527220,525335,520297,515434,511305,511142,512142,514137,517080,520405,524776,526665,527844,529854,533334,535085,536238,537137,537512,536951,534468,533824,533160,534795,538150,541464,544846,549383,555872,561417,566228,573009,581448,591449,599361,608183,615400,625305,636954,648895,659836,670418,685868,698032,710372,717747,729435,739978,749433,755948,759710,764656,769695,774311,771369,770062,769720,774773,776937,775126,777235,778470,780015,779475,776829,777111,779819,780838,780273,775847,773845,773992,772455,767858,758987,744596,728135,708428,693515,684441,675611,663240,647272,632518,615938,602173,593042,594518,598351,603740,595464,587109,577991,580383,583905,584494,585330,587383,592642,592455,592644,591187,600338,601019,604072,598702,596811,596962,599499,600013,592366,583542,576077,568699,561696,556878,550254,541371,529999,522946,516712,510902,511096,510644,510144,511163,513138,519351,525198,534232,544373,551454,558659,567556,577725,588895,599544,608061,618102,629576,644055,659137,669678,679363,685189,692225,692239,698917,707769,721195,725620,725861,720807,718284,722136,728894,738989,745797,758036,762636,764661,764929,773312,778250,793938,802195,813413,816045,821385,825480,828321,833013,838200,840706,842518,850326,848741,852443,849649,858523,859774,865890,869271,875533,880941,889029,893919,898836,903468,909797,915974,926371,944002,962426,981439,1000536,1021495,1041787,1059299,1071288,1091608,1110940,1130410,1126974,1115651,1101634,1091329,1076539,1057475,1039892,1027222,1026405,1030707,1032616,1029511,1020670,1020010,1017747,1020618,1023922,1035174,1048050,1061189,1066241,1062811,1061426,1064285,1080669,1092963,1107420,1116128,1126528,1132377,1136818
97588,3933,94134,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,252923,251808,251013,249671,248444,247645,246926,247239,247640,248302,248921,250141,251977,254084,256171,257924,260404,262863,266281,268758,271506,274046,277251,280222,282588,285337,288358,291913,294993,298217,300498,302665,305185,308450,311397,313839,316563,319728,323141,326634,330369,334167,338177,343083,347901,352890,358611,365486,372901,379457,386096,392872,400554,408039,416966,424905,433960,442490,452258,460972,468674,475371,480964,485872,488675,491949,493437,496316,498567,500118,499585,498678,499376,500226,502491,505509,511879,518077,524159,529995,534797,540108,543971,548485,551930,557942,563601,568674,569543,570775,574594,579019,581628,583266,587865,594332,603574,611074,618373,624362,632125,640292,647370,653874,664212,676630,689246,699724,708224,720157,730342,741786,750829,760677,770035,778156,786854,795608,800994,806566,808753,806139,802174,800604,804907,808296,809377,809626,809556,806708,804470,802436,803271,807574,811945,816679,816660,816094,814710,815684,813018,807275,800624,788638,777422,762046,754858,745891,738812,723980,709449,693908,682357,673679,666791,660092,652592,642334,631952,618575,607955,603231,603085,598586,592141,589574,589409,595520,598330,605979,605001,607017,604644,604954,597346,595779,592785,590031,583553,574388,568100,561056,558137,555475,551951,544684,541561,538938,538150,534157,531324,528954,527059,529215,532337,535423,539123,544207,553539,562457,573809,585551,596252,606204,617766,622903,630886,639006,652930,670914,683858,697550,703267,708057,711052,718284,724930,733159,737474,741979,745344,741147,738969,732896,734301,737491,749142,755519,758982,767749,779825,793732,798008,809139,821753,835566,844054,849178,847706,852455,863129,867184,863476,851839,851623,848332,842773,837239,841527,853791,869217,876240,877079,876668,877868,887901,899263,912064,924456,936286,943828,944794,945959,952303,958542,966786,983040,999370,1011017,1020256,1031291,1041975,1047563,1047771,1045791,1039058,1042733,1046827,1052022,1047428,1049545,1050889,1051743,1047003,1043804,1054872,1069725,1086247,1088957,1087289,1082393,1084110,1081919,1080781,1078705,1080747,1083962,1078989,1071150,1062646,1059139,1057449
97738,3959,94530,Zip,CA,CA,El Cerrito,San Francisco-Oakland-Hayward,Contra Costa County,147050,147305,147596,148305,149668,151151,152660,153681,154405,155325,156518,157926,159100,160061,161211,162549,163227,164207,165468,167602,170128,172456,174401,176534,179117,182296,185046,186854,188235,188316,188200,187698,187873,187802,187528,186288,185069,184690,185285,187060,188809,191642,193793,196417,198132,200644,204203,208400,212528,215436,217635,220870,223915,228533,232928,238346,242872,247139,250846,255021,259097,262974,266996,269929,272737,274392,276232,277285,279755,282159,285381,287712,291030,294740,298920,303175,307357,310765,314354,317435,320497,324013,328411,333121,336620,338565,340042,341304,344166,347817,351498,357032,362613,371218,377615,384715,389561,397264,404351,412154,418264,425010,432945,439520,446212,447346,447266,446239,450376,456846,465953,475917,484154,490621,494075,497762,499326,501744,505337,510255,512631,511586,508693,504120,501299,497257,490038,482017,475769,472831,470390,468243,467970,465484,458865,453584,448310,444785,445718,448237,451755,448162,441897,432764,423549,417882,418362,415006,409864,402690,395951,385672,374052,369463,369534,369312,366066,363925,358406,354350,352877,356188,361955,369071,377755,384107,388779,393384,402048,405541,410832,415999,420535,423060,422292,424929,422478,417801,408562,403768,394784,387919,380975,378063,376006,372587,366396,359021,354233,352746,355403,355623,358125,361330,364502,365616,364925,363959,370453,376249,382753,386653,390658,397165,404155,413229,424255,436438,450333,465190,474099,486492,494517,501648,507864,514265,522949,528484,529212,528511,528829,531715,535154,529674,530542,535818,545126,551254,549083,549625,555587,565735,571813,572153,572913,581507,591647,601884,607075,611149,621972,630518,636157,635591,635990,642421,646668,652083,653350,654822,659116,663986,669830,675322,681917,690325,701375,711551,717723,718317,718680,723177,728807,738187,750043,762076,768420,771802,778652,784767,796961,809025,823860,832355,833066,834333,832818,836847,842160,848255,854284,859666,868587,872533,869690,869789,881796,900320,912519,914319,915851,921270,926814,933666,935932,944511,958131,972458,981578,984943,995511,1012811
97756,3963,94549,Zip,CA,CA,Lafayette,San Francisco-Oakland-Hayward,Contra Costa County,296470,295204,293852,290874,288417,287421,286535,286373,286456,288190,289915,291347,291353,292773,295156,300253,304840,307511,310653,313024,316358,317652,319824,322746,329540,333366,336154,335399,336440,338925,342488,346493,349349,351974,354385,356626,357101,359456,362980,368732,373020,376671,378437,381583,385202,391387,397259,405307,412508,419549,425660,430994,436733,443212,450617,457850,464263,470021,475883,480729,486270,491144,496415,501575,506928,510923,514879,517705,521601,524597,529686,533995,538825,543608,549225,555666,562167,568580,574885,579740,584428,588679,593641,599259,605159,609262,612385,614426,622074,629616,638586,646679,656541,668153,674389,682234,688611,700191,711834,725459,728722,731758,733322,743366,752974,762249,776266,788274,799631,809915,823790,839526,855539,873816,889526,901894,910555,921112,927282,930582,934563,935525,928254,915318,906719,898041,893120,885078,881792,872567,866093,861893,860676,857508,854984,852374,845707,835697,823241,813860,806301,795648,785300,772871,765381,759297,759608,755234,753222,750864,749098,743176,729236,724573,718670,713204,696256,686228,673614,668590,662834,662690,666289,670903,679716,687147,694601,703271,717991,724420,729890,730949,735221,738161,736835,738729,739129,737775,731283,724598,714526,707180,699846,696708,693251,688439,681900,673684,668017,663731,665443,666478,670226,672854,676569,681534,688316,696496,711904,726642,737212,742328,746210,755523,764994,779186,797961,819070,839097,852037,856179,860230,868549,881086,897841,907030,916791,922419,923546,919558,911296,912919,920024,925209,926221,930584,934089,946427,951526,960187,965624,975287,985845,992262,994099,998930,1008715,1019454,1027710,1029220,1043598,1051019,1063553,1066695,1073624,1081598,1098184,1116644,1134336,1143795,1152803,1163380,1166605,1175431,1180934,1192191,1199318,1202108,1193594,1186704,1179895,1185096,1191847,1199646,1213386,1226525,1239943,1247844,1259869,1274541,1297020,1310995,1327502,1332738,1333858,1331517,1327279,1323247,1319294,1324005,1333283,1342258,1337530,1326454,1311151,1309644,1321350,1336451,1343626,1345236,1349432,1353716,1354069,1355252,1366517,1388267,1414056,1434092,1447089,1460791,1483554,1513923
97498,3978,94002,Zip,CA,CA,Belmont,San Francisco-Oakland-Hayward,San Mateo County,382693,381255,380609,379324,378795,379221,379854,381036,382494,385061,388207,391721,395484,400282,405073,409897,415537,420815,426722,432188,437968,443065,448194,454034,460165,466197,472200,479004,484051,488612,492998,498377,503889,508345,512291,514910,518093,521498,525157,528021,530886,534554,538914,543689,548815,556076,564339,573572,581539,589672,598617,608864,622793,637792,651731,663293,675179,688570,702520,718462,733908,747605,756769,760646,759895,755257,751811,748848,744919,739156,730684,720465,710389,704325,702311,706335,713324,724345,733169,740733,746558,749159,754534,758555,763461,765260,765393,765169,761235,756451,753387,754734,759293,766303,771989,779614,789888,801995,815450,825563,835839,845081,857530,869433,880416,890979,900536,913210,924038,931692,937951,946441,964474,979622,988624,991980,997189,1003526,1012492,1014864,1018108,1019214,1024449,1024896,1017350,1012664,1012623,1018323,1018053,1014186,1013440,1016916,1021457,1025859,1028334,1030909,1034343,1036312,1036962,1037146,1040402,1047160,1045556,1039302,1024649,1016879,1003603,1003943,996118,992361,981315,968886,958329,944963,931240,916351,910221,905521,906089,888135,879300,868169,869859,866423,864821,865258,872523,882553,888370,887972,883255,885698,886363,887000,880171,883647,879562,875480,864808,859169,853309,847279,843984,848836,850563,849777,846089,839482,838137,838881,844075,849084,848492,850438,854387,856352,865414,881711,901575,921180,936257,948568,959554,963765,985245,1011664,1040896,1060328,1076988,1086158,1100322,1109102,1128748,1151576,1176798,1203833,1221217,1231188,1233806,1246283,1254636,1268407,1272887,1284137,1290689,1298432,1305833,1319308,1325254,1341833,1367090,1388482,1415275,1435488,1473617,1509490,1538132,1554532,1569765,1574560,1594607,1603767,1609856,1612683,1608344,1609642,1592431,1578851,1574640,1581805,1586627,1606494,1615543,1629711,1627191,1632163,1640637,1655896,1676386,1692567,1708414,1730432,1765673,1794926,1820693,1831919,1854314,1875939,1900816,1917231,1923943,1936564,1939316,1932281,1903860,1868869,1839582,1828146,1812937,1813144,1824000,1830625,1829609,1805625,1805045,1796556,1803481,1806676,1823825,1833065,1848578,1847613,1836178,1830576,1835523,1856526,1864730,1881854,1894115,1913411,1921137,1930446
97986,4006,95118,Zip,CA,CA,San Jose,San Jose-Sunnyvale-Santa Clara,Santa Clara County,244597,243840,243305,242469,242108,242189,242366,242757,243372,244551,246091,247912,250211,252799,255671,258582,261435,264291,266953,270147,273215,276179,279330,282626,285069,287519,290236,293535,296724,299453,303212,306500,310704,313971,316340,318079,321026,324612,327397,328667,330302,332717,335551,337964,339484,342372,346415,351841,356849,361556,366965,374864,382777,392708,401284,411719,421954,432264,443596,453791,463781,471084,477572,481338,483706,482475,480658,478369,476449,472940,466615,460861,455734,454373,454746,456810,460751,464712,469691,472161,473780,476051,479512,481337,482403,483477,484033,483548,480562,479174,477918,479327,482488,485616,488649,492765,499089,504365,508850,514751,522482,531397,538702,546482,553215,562289,572992,584167,593958,603565,617182,627869,638447,644612,654162,662114,668794,673126,675397,678159,681175,683901,680563,678650,676845,679710,680250,678701,680477,681495,682834,682914,681314,681991,685091,686724,686943,684220,683776,685650,685955,683958,678261,668019,656033,641234,628549,621205,615489,608364,599111,590545,580619,571831,566303,570237,576894,585394,583069,580570,577382,580931,584571,584212,585770,590183,599132,603056,605540,606224,617218,621025,625990,620158,616726,615840,619281,619940,611192,601697,595572,589222,582478,576528,569477,569727,567944,570267,564468,558880,560475,560876,560518,562959,567999,578951,589663,599571,610906,619358,632381,646958,662543,677639,692013,701752,711811,721208,734915,748221,756412,761488,763796,769246,767634,773920,782259,796034,799549,799762,799068,801369,809157,816150,826657,832532,843555,848238,850526,850948,859910,864362,869032,865280,866093,869864,876303,881772,884951,888194,892232,894350,896214,904731,907450,914647,913508,918039,915244,917842,920136,927258,933013,941303,946702,952535,957632,965959,978243,997126,1023451,1050009,1076304,1100454,1126368,1152853,1176784,1194814,1219407,1240170,1257670,1250835,1236841,1220488,1207510,1191191,1170114,1149111,1130661,1124931,1121146,1114493,1102563,1090060,1087664,1083552,1085620,1090076,1104354,1121153,1140325,1150705,1156610,1166362,1181494,1206805,1226572,1249349,1266367,1284132,1296440,1307686
97799,4030,94596,Zip,CA,CA,Walnut Creek,San Francisco-Oakland-Hayward,Contra Costa County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606385,610650,613866,617183,622976,629028,638370,641026,638650,634869,631066,634533,641006,645659,647957,651966,652236,646181,632528,627734,634046,643454,658451,660462,659761,656564,659643,666894,674384,692983,717534,743697,760231,771570,770743,773807,773953,782915,786729,789493,792344,794116,794102,792138,792267,798378,807045,818982,830690,835722,838912,841091,847446,844234,841904,836812,839046,839862,844495,850840,859403,864827,869802,874928,880491,893514,907782,924811,932926,934867,932453,929329,923124,920271,918437,923039,922056,912147,896983,882602,880589,885975,891678,888108,880574,875342,874015,868995,867301,871257,879483,887769,890699,892115,895629,907752,925738
97578,4150,94124,Zip,CA,CA,San Francisco,San Francisco-Oakland-Hayward,San Francisco County,203420,202516,201683,199992,198612,197688,197181,196761,196643,197334,198059,198669,199094,199887,201314,202640,204316,205682,207125,208623,209885,210519,211765,213500,215888,218134,219988,222813,225315,228024,230417,233417,237320,240846,243629,246021,248466,251465,254392,257174,259597,262527,265588,268720,270794,273630,277674,283634,289975,295507,301199,306020,312151,318017,325176,332097,340169,349916,359957,369681,377761,385324,392150,399458,405256,410095,413057,416479,419985,420713,420393,417001,416096,415245,415523,415892,418768,423280,427966,432240,435020,438774,441572,447115,450955,456402,462086,467982,469966,470814,473343,477869,481098,483119,487013,492137,500599,507525,514312,519212,526256,533650,540494,545220,553945,564896,576099,584938,591378,600970,608562,617562,624991,632785,641410,650332,659352,667531,671920,676058,677482,676545,676410,676931,681443,685788,687924,687077,684236,680544,680652,681930,684786,688233,690517,695918,696301,697174,696229,696709,694765,688145,680618,668877,658951,646659,638524,627609,617755,603623,587337,572988,562866,557144,550056,540997,532394,522249,513439,501810,494855,490216,492246,489886,485596,482744,482615,489899,492616,498906,498118,501197,498677,498670,491890,491034,488734,487026,482188,474305,469028,462247,459277,455607,452130,445330,441244,436491,434317,430495,427586,423976,423009,425116,428525,430301,433221,436739,443731,452006,461260,470385,478686,489019,497478,500409,505054,512702,527051,544205,557968,568838,575688,583288,591037,600029,607455,620542,629612,639971,643698,646017,650434,654488,659404,663973,675327,684890,694876,706458,721060,732843,738226,746044,752853,760760,770336,779669,782875,787028,797377,802530,803291,798516,801565,799590,798864,798905,804700,811244,819311,822938,821210,819147,816737,823571,834297,848423,861460,872400,877854,879644,881979,888653,892422,898516,909461,919774,925087,935635,946196,955606,960347,963484,966219,961773,967966,969616,973283,968398,974842,975742,977501,970728,972754,984590,998571,1012334,1014579,1017470,1015658,1018709,1015103,1011487,1006430,1008278,1005729,996023,983340,972341,964329,955987
